vampire_fb52a_italy;Vampire FB 52A;310000SL;110000;162.36;13007;3.64;1.96;5;21;country_italy;exp_fighter
vampire_fb52_finland;Vampire FB 52A (Sweden);310000SL;110000;162.36;13007;3.64;1.96;5;21;country_sweden;exp_fighter
so_4050_vautour_2a_israel_iaf;Vautour IIA (Israel);370000SL;130000;595.21;13319;2.45;2.02;5;24;country_israel;exp_bomber
so_4050_vautour_2a_iaf;Vautour IIA IDF/AF;8380GE;130000;216.27;6626;4.9;2.02;5;24;country_france;exp_bomber
so_4050_vautour_2n_iaf;Vautour IIN (Israel);420000SL;150000;613.61;13600;2.52;2.08;5;24;country_israel;exp_bomber
vb_10_02;VB.10-02;200000SL;63000;198.36;8234;2.3;1.72;4;11;country_france;exp_fighter
vb_10c1;VB.10C-1;170000SL;46000;108.36;5430;2.0;1.6;4;9;country_france;exp_fighter
venom_fb4;Venom FB.4;420000SL;150000;198.36;12196;3.8;2.08;5;23;country_britain;exp_fighter
vl_myrsky_2_late;VL Myrsky II;700GE;7900;0.68;451;1.17;1.12;2;4;country_sweden;exp_fighter
pyorremyrsky;VL Pyörremyrsky;1600GE;33000;23.61;2214;3.48;1.48;3;10;country_sweden;exp_fighter
wellington_mk1c;Wellington Mk Ic;22000SL;9200;2.86;1426;0.99;1.18;2;4;country_britain;exp_bomber
wellington_mk1c_luftwaffe;Wellington Mk Ic (Germany);1000GE;11000;42.71;4423;4.48;1.24;2;4;country_germany;exp_bomber
wellington_mk1c_late;Wellington Mk Ic/L;38000SL;11000;5.54;1829;1.26;1.24;2;5;country_britain;exp_bomber
wellington_mk3;Wellington Mk III;55000SL;14000;7.75;2190;1.42;1.3;2;6;country_britain;exp_bomber
wellington_mk10;Wellington Mk X;55000SL;14000;7.75;2103;1.33;1.3;2;7;country_britain;exp_bomber
whirlwind_mk1;Whirlwind Mk I;170000SL;46000;108.36;5320;2.02;1.6;4;8;country_britain;exp_fighter
whirlwind_p9;Whirlwind P.9;1750GE;40000;67.77;3957;4.5;1.54;3;8;country_britain;exp_fighter
wirraway;Wirraway (Great Britain);480GE;4000;0.3;144;0.64;1.0;1;1;country_britain;exp_assault
wyvern_s4;Wyvern S4;2980GE;46000;46.91;2002;3.14;1.6;4;9;country_britain;exp_assault
xa_38;XA-38;2980GE;46000;44.37;1772;3.29;1.6;4;8;country_usa;exp_assault
xf5f;XF5F;1750GE;40000;54.27;3114;4.5;1.54;3;4;country_usa;exp_fighter
p-38g_metal;XP-38G;1150GE;14000;30.87;3046;3.17;1.3;2;7;country_usa;exp_fighter
xp-50;XP-50;1600GE;33000;54.27;4715;4.5;1.48;3;9;country_usa;exp_fighter
xp-55;XP-55;3900GE;18000;12.56;2093;2.88;1.36;2;10;country_usa;exp_fighter
yak-1_early;Yak-1;10000SL;7900;1.38;919;0.59;1.12;2;4;country_ussr;exp_fighter
yak_141;Yak-141;1100000SL;410000;324.36;12684;3.16;2.5;8;33;country_ussr;exp_fighter
yak-15;Yak-15;310000SL;110000;576.73;12048;2.92;1.96;5;17;country_ussr;exp_fighter
yak-15_early;Yak-15P;270000SL;95000;144.36;11436;2.64;1.9;5;16;country_ussr;exp_fighter
yak-17;Yak-17;370000SL;130000;595.2;12352;3.02;2.02;5;17;country_ussr;exp_fighter
yak-1b;Yak-1B;22000SL;9200;2.86;1314;0.75;1.18;2;6;country_ussr;exp_fighter
yak-1b_luftwaffe;Yak-1B (Germany);1150GE;14000;4.81;1243;2.47;1.3;2;6;country_germany;exp_fighter
yak_2_kabb;Yak-2 KABB;6300SL;5900;0.52;415;0.41;1.06;1;4;country_ussr;exp_assault
yak-23;Yak-23;370000SL;130000;594.96;12196;3.8;2.02;5;23;country_ussr;exp_fighter
yak-28b;Yak-28B;740000SL;270000;667.46;14308;2.44;2.26;6;25;country_ussr;exp_bomber
yak-3;Yak-3;140000SL;33000;36.36;3331;1.62;1.48;3;10;country_ussr;exp_fighter
yak-3_france;Yak-3 (France);1600GE;33000;54.27;4616;4.39;1.48;3;10;country_france;exp_fighter
yak-3_vk107;Yak-3 (VK-107);6090GE;71000;135.27;5282;4.9;1.78;4;14;country_ussr;exp_fighter
yak-30d;Yak-30D;420000SL;150000;612.77;12196;3.8;2.08;5;23;country_ussr;exp_fighter
yak-38;Yak-38;8910GE;220000;243.27;6017;6.46;2.2;6;25;country_ussr;exp_assault
yak-38m;Yak-38M;590000SL;220000;396.36;12229;3.23;2.2;6;25;country_ussr;exp_assault
yak-3p;Yak-3P;150000SL;40000;72.36;4496;1.77;1.54;3;12;country_ussr;exp_fighter
yak-3t;Yak-3T;2980GE;46000;81.27;4702;4.53;1.6;3;12;country_ussr;exp_fighter
yak-3u;Yak-3U;210000SL;71000;252.36;9362;2.35;1.78;4;14;country_ussr;exp_fighter
yak-4;Yak-4;6300SL;5900;0.55;690;0.58;1.06;1;3;country_ussr;exp_bomber
yak-7b;Yak-7B;38000SL;11000;4.2;1630;0.99;1.24;2;5;country_ussr;exp_fighter
yak-9;Yak-9;55000SL;14000;7.75;2042;1.18;1.3;2;6;country_ussr;exp_fighter
yak-9b;Yak-9B;55000SL;14000;7.75;2042;1.18;1.3;2;6;country_ussr;exp_fighter
yak-9k;Yak-9K;110000SL;26000;26.6;2857;1.47;1.42;3;9;country_ussr;exp_fighter
yak-9p;Yak-9P;180000SL;54000;144.36;7414;2.12;1.66;4;12;country_ussr;exp_fighter
yak-9t;Yak-9T;77000SL;18000;16.74;2487;1.3;1.36;3;9;country_ussr;exp_fighter
yak-9u;Yak-9U;170000SL;46000;108.36;5866;1.96;1.6;4;11;country_ussr;exp_fighter
yak-9ut;Yak-9UT;240000SL;82000;252.36;10046;2.43;1.84;4;14;country_ussr;exp_fighter
er-2_ach30b_early;Yer-2 (ACh-30B) (e);170000SL;46000;126.36;6867;2.48;1.6;4;11;country_ussr;exp_bomber
er-2_ach30b_late;Yer-2 (ACh-30B) (l);180000SL;54000;162.36;8376;2.7;1.66;4;11;country_ussr;exp_bomber
er-2_m105_mv3;Yer-2 (M-105);77000SL;18000;13.35;2487;1.51;1.36;3;8;country_ussr;exp_bomber
er-2_m105_tat;Yer-2 (M-105) TAT;140000SL;33000;31.48;3178;1.91;1.48;3;8;country_ussr;exp_bomber
er-2_m105r_lu2b;Yer-2 (M-105R) LU;110000SL;26000;21.67;2850;1.71;1.42;3;8;country_ussr;exp_bomber
er-2_m105r_tat;Yer-2 (M-105R) TAT;150000SL;40000;72.36;4065;2.12;1.54;3;8;country_ussr;exp_bomber
yp-38;YP-38;1150GE;14000;71.37;6181;4.65;1.3;2;6;country_usa;exp_fighter
z_1007_bis_serie3;Z.1007 bis serie 3;77000SL;18000;16.74;2550;1.75;1.36;3;5;country_italy;exp_bomber
z_1007_bis_serie5;Z.1007 bis serie 5;110000SL;26000;21.67;2870;1.87;1.42;3;6;country_italy;exp_bomber
i-153_m62_zhukovskiy;Zhukovsky's I-153-M62;400GE;4000;0.3;276;0.61;1.0;1;4;country_ussr;exp_fighter
